2026-01-20 13:39:39    1729184 samples/HG002/methylation.PacBio.hap1.methylc.gz.tbi
2026-01-20 13:39:42  286434094 samples/HG002/methylation.PacBio.hap2.methylc.gz
2026-01-20 13:39:47    1785806 samples/HG002/methylation.PacBio.hap2.methylc.gz.tbi
2026-07-16 01:47:04    3098654 samples/HG00232/CGI.bed.gz
2026-07-16 01:47:07     500250 samples/HG00232/CGI.bed.gz.tbi
2026-07-16 01:52:51       2994 samples/HG00232/HMMFlagger.ONT.bed.gz
2026-07-16 01:52:55       8195 samples/HG00232/HMMFlagger.ONT.bed.gz.tbi
2026-07-16 01:52:58       3512 samples/HG00232/HMMFlagger.PacBio.bed.gz
2026-07-16 01:53:01       6807 samples/HG00232/HMMFlagger.PacBio.bed.gz.tbi
2025-11-26 17:59:31  187185953 samples/HG00232/RepeatMasker.hap1.bb
2025-11-26 17:59:31  186985677 samples/HG00232/RepeatMasker.hap2.bb
2025-12-13 17:12:33 2821936877 samples/HG00232/chm13.hic
2025-11-27 00:01:15   14288465 samples/HG00232/expression.minus.chm13.bw
2026-07-22 22:53:42   12045445 samples/HG00232/expression.minus.hap1.combined.bw
